reno	rvno	review	score
2282	1610	청결상태에 조금 더 신경 써주시길 바랍니다.	3
2283	4232	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2284	4831	청소상태가 매우 깔끔하고, 조식도 종류가 많지 않아도 맛있고, 직원분들은 매우 친절하세요.	5
2285	1148	시설이 깔끔했어요	5
2286	2189	조식도 먹었는데 17층이라 그런지 강남 뷰 보면서 아주 잘 먹었어요. 담에 또 올거에요~~	5
2287	3863	직원들이 친절하지가 않네요.	3
2288	409	그냥 호텔만 보면 깨끗하고 넓고 바다 가깝고 좋아요	3
2289	32	강아지도 많이 데려오시더라구요. 세면도구는 챙겨가셔야 합니당	5
2290	3214	방이 깔끔해서 마음에 듭니다	5
2291	1710	그냥 평범했어요	3
2292	3456	편하게 잘 다녀 왔습니다^^	5
2293	359	건조한거 빼곤 매우만족	3
2294	4920	단 너무 깔끔하고 오션뷰 좋아요! 애견 동반 호텔이라 친화적인 느낌?ㅎ 잘 쉬다 왔습니다. 대만족 했어요.	5
2295	2602	적당적당한 줄 알았더니, 더 좋네요. 생각보다	5
2296	1351	훌륭한 숙소입니다.	5
2297	4951	출장중에 가성비 좋게 이용했습니다. 주차 편리하였고 위치가 좋았습니다.	4
2298	4812	룸이 작고 샤워실이 투명이라 좀 불편하긴 합니다. 룸 사이즈는 캐리어 두 개도 펼치기 힘들 정도예요. 침대는 너무 좋아서 혼자 묵긴 좋은 곳이라고 느꼈어요. 넷플릭스 기기는 오후 늦게 들어가니 전부 대여 완료.. 그냥 룸마다 설치해 두고 요금을 더 받으시는 게. 아무튼 미리미리 대여해 두세요.	3
2299	3679	방이 깔끔해서 마음에 듭니다	5
2300	3711	그냥 평범했어요	3
2301	4264	체크인도 빠르고 직원분들 친절하셔서 좋았습니다	5
2302	1779	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2303	846	수영장 등 부대시설 있을건 다 있구 해변 접근성도 좋습니다.	5
2304	4470	수영장 등 부대시설 있을건 다 있구 해변 접근성도 좋습니다.	5
2305	110	룸서비스(음식류) 안되는 것 제외하고는 강릉에서 손꼽는 편의성을 갖춘 호텔(가성비듀 쥬아여)	4
2306	3829	실내 온도조절이 안되고, 따뜻한 물이 시간대별로 나와서 불편합니다.	1
2307	2086	직원들이 친절하지가 않네요.	3
2308	4726	좋습니다. 가성비가 조금 떨어지는 느낌이긴 합니다.	4
2309	2325	최고다 이건	5
2310	4170	오션뷰가 아닌 논뷰도 푸릇하고 좋더라구여	5
2311	1335	시설이 깔끔했어요	5
2312	335	너무 예쁜 바다도 실컷보고 깨끗한 방에서 편안하게 잘 쉬었습니다 라운지 조식도 맛있었어요	5
2313	4837	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2314	3682	룸서비스(음식류) 안되는 것 제외하고는 강릉에서 손꼽는 편의성을 갖춘 호텔(가성비듀 쥬아여)	4
2315	349	다시는 안갑니다.	1
2316	2134	다시는 안갑니다.	1
2317	2382	화장실에서 냄새가 납니다	2
2318	926	그냥 평범했어요	3
2319	4658	체크인도 빠르고 직원분들 친절하셔서 좋았습니다	5
2320	4564	예약확인이 안되네요	1
2321	1682	바로앞에 강문해변있어서 산책하기좋아요.	5
2322	4458	프론트 직원이 너무 친절하지 않아요.	2
2323	3983	침대가 진짜 편해요. 침구랑 방도 엄청 깨끗했어요. 맨날 여기서 잠만 자고싶네용!	4
2324	432	청결상태에 조금 더 신경 써주시길 바랍니다.	3
2325	551	건물 복잡해요	1
2326	836	너무 좋았어요! 다음에도 또 오고싶네요	5
2327	2291	강아지도 많이 데려오시더라구요. 세면도구는 챙겨가셔야 합니당	5
2328	3934	직원분들도 엄청 친절하세요	5
2329	688	청소상태가 매우 깔끔하고, 조식도 종류가 많지 않아도 맛있고, 직원분들은 매우 친절하세요.	5
2330	4297	조식도 먹었는데 17층이라 그런지 강남 뷰 보면서 아주 잘 먹었어요. 담에 또 올거에요~~	5
2331	1844	오션뷰가 아니라 아쉬웠지만 바다 앞이라 놀기 좋았습니다~~!	3
2332	3684	서울타워 야경맛집	5
2333	1603	체크인 키오스크로 하니까 금방입니다.	5
2334	547	편하게 잘 다녀 왔습니다^^	5
2335	1119	깨끗해요	3
2336	197	그냥 평범했어요	3
2337	532	다 좋은데 객실에 친환경으로 슬리퍼 칫솔치약을 안주는데 슬리퍼만 줬으면 더 좋았을거같아요	4
2338	3620	직원들이 친절하지가 않네요.	3
2339	4647	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2340	3187	요즘 따라 점점 별로가 되는 기분인데요. 발전해주시기 바랍니다.	2
2341	2607	침대가 아주 편안하구 아늑한걸 추구하시면 좋은 호텔이에요	5
2342	4392	청결상태에 조금 더 신경 써주시길 바랍니다.	3
2343	1280	룸이 작고 샤워실이 투명이라 좀 불편하긴 합니다. 룸 사이즈는 캐리어 두 개도 펼치기 힘들 정도예요. 침대는 너무 좋아서 혼자 묵긴 좋은 곳이라고 느꼈어요. 넷플릭스 기기는 오후 늦게 들어가니 전부 대여 완료.. 그냥 룸마다 설치해 두고 요금을 더 받으시는 게. 아무튼 미리미리 대여해 두세요.	3
2344	1061	최고가 된다면 바로 이 호실! 일걸요?	4
2345	1438	서비스, 질 모든 면에서 만족스럽지 않네요.	1
2346	2307	호텔 내 주차장 공간이 좀 아쉬웠지만 만족했습니다.^^	3
2347	663	호텔 내 주차장 공간이 좀 아쉬웠지만 만족했습니다.^^	3
2348	3694	체크인 도와주시는분이 불친절했고 체크아웃하고 출차하면서 6만원 계산하라고 해서 확인해보니 차량번호도 일부러 잘못등록하신건가 싶었네요	1
2349	1117	깨끗하고 침구도 편안해서 잘 쉬다 왔어요 !	5
2350	1068	잘 쉬다 갑니다.	5
2351	3033	요즘 따라 점점 별로가 되는 기분인데요. 발전해주시기 바랍니다.	2
2352	3072	1층에 편의점,주류매장,치킨집있어서 포장해서 룸안에서 먹었어요! 편해요!!	5
2353	1637	가족들고 즐거운 시간 ^^	5
2354	2840	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2355	2775	침대가 진짜 편해요. 침구랑 방도 엄청 깨끗했어요. 맨날 여기서 잠만 자고싶네용!	4
2356	1287	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2357	289	친절하고 상냥한 프런트 직원과, 맛있는 조식에 감사합니다.	4
2358	3607	너무 좋았어요! 다음에도 또 오고싶네요	5
2359	3639	"최고!최고!입니다!
잘쉬고가요~~~~"	5
2360	3113	청결상태에 조금 더 신경 써주시길 바랍니다.	3
2361	501	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2362	1392	조금 낙후된부분들 레노하면 좋을거같아요	2
2363	227	직원들이 친절하지가 않네요.	2
2364	28	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2365	1668	침구가 깨끗하고 베게도 편하고 좋았습니다.	3
2366	3869	직원들이 친절하지가 않네요.	2
2367	2884	체크인도 빠르고 직원분들 친절하셔서 좋았습니다	5
2368	912	바다 좋아하는 사람은 파셜오션? 노노(룸이 바다쪽에 다가가지않는 이상 씨마크쪽이 더 많이보임..) 오션!!	3
2369	3753	아주 좋습니다.	5
2370	1206	그냥 호텔만 보면 깨끗하고 넓고 바다 가깝고 좋아요	3
2371	4033	방이 깔끔해서 마음에 듭니다	5
2372	977	친절하고 상냥한 프런트 직원과, 맛있는 조식에 감사합니다.	4
2373	4862	조금 낙후된부분들 레노하면 좋을거같아요	2
2374	295	프론트 직원이 너무 친절하지 않아요.	2
2375	3723	친절하고 상냥한 프런트 직원과, 맛있는 조식에 감사합니다.	4
2376	3421	호텔 객실 자체는 깨끗하고 넓어서 좋았습니다	5
2377	3816	강아지도 많이 데려오시더라구요. 세면도구는 챙겨가셔야 합니당	5
2378	475	호텔 객실 자체는 깨끗하고 넓어서 좋았습니다	5
2379	4400	룸서비스(음식류) 안되는 것 제외하고는 강릉에서 손꼽는 편의성을 갖춘 호텔(가성비듀 쥬아여)	4
2380	3738	체크인도 빠르고 직원분들 친절하셔서 좋았습니다	5
2381	3866	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2382	4288	깨끗해요	3
2383	2129	좋은데, 조금 마음에 안 드네요	4
2384	4858	그냥 평범했어요	3
2385	1045	호텔 내 주차장 공간이 좀 아쉬웠지만 만족했습니다.^^	3
2386	4717	방이랑 수영장 모두 좋았어요!!	5
2387	912	재방문의사있습니다.	5
2388	201	동선이 좋아서 자주 이용하는 곳이예요. 환경을 생각 하는 호텔이라 더 마음에 듭니다.	6
2389	1481	다만 방음이 좀 안되는게 아쉬웠어요	4
2390	3750	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2391	1694	재방문의사있습니다.	5
2392	4304	다만 방음이 좀 안되는게 아쉬웠어요	4
2393	2048	방이랑 수영장 모두 좋았어요!!	5
2394	2153	직원들이 친절하지가 않네요.	3
2395	1312	호텔 객실 자체는 깨끗하고 넓어서 좋았습니다	5
2396	3894	단 너무 깔끔하고 오션뷰 좋아요! 애견 동반 호텔이라 친화적인 느낌?ㅎ 잘 쉬다 왔습니다. 대만족 했어요.	5
2397	2844	체크인 도와주시는분이 불친절했고 체크아웃하고 출차하면서 6만원 계산하라고 해서 확인해보니 차량번호도 일부러 잘못등록하신건가 싶었네요	1
2398	2143	훌륭한 숙소입니다.	5
2399	3863	너무 좋았어요! 다음에도 또 오고싶네요	5
2400	4119	체크인 도와주시는분이 불친절했고 체크아웃하고 출차하면서 6만원 계산하라고 해서 확인해보니 차량번호도 일부러 잘못등록하신건가 싶었네요	1
2401	4559	적당적당한 줄 알았더니, 더 좋네요. 생각보다	5
2402	3493	좋은 추억 가지고 갑니다.	4
2403	3260	편하게 잘 다녀 왔습니다^^	5
2404	740	실내 온도조절이 안되고, 따뜻한 물이 시간대별로 나와서 불편합니다.	1
2405	342	다만 방음이 좀 안되는게 아쉬웠어요	4
2406	4959	침대가 진짜 편해요. 침구랑 방도 엄청 깨끗했어요. 맨날 여기서 잠만 자고싶네용!	4
2407	131	오션뷰가 아닌 논뷰도 푸릇하고 좋더라구여	5
2408	1262	최고다 이건	5
2409	389	시설이 깔끔했어요	5
2410	1167	방이랑 수영장 모두 좋았어요!!	5
2411	2300	서비스, 질 모든 면에서 만족스럽지 않네요.	1
2412	675	"최고!최고!입니다!
잘쉬고가요~~~~"	5
2413	3423	깨끗하고 침구도 편안해서 잘 쉬다 왔어요 !	5
2414	79	"최고!최고!입니다!
잘쉬고가요~~~~"	5
2415	2213	방이 깔끔해서 마음에 듭니다	5
2416	621	체크인 도와주시는분이 불친절했고 체크아웃하고 출차하면서 6만원 계산하라고 해서 확인해보니 차량번호도 일부러 잘못등록하신건가 싶었네요	1
2417	769	최고가 된다면 바로 이 호실! 일걸요?	4
2418	4532	글쎄요, 좋은 거 같은데 이 정도면..	3
2419	880	전화를 잘 받아주세요.	2
2420	326	글쎄요, 좋은 거 같은데 이 정도면..	3
2421	4066	실내 온도조절이 안되고, 따뜻한 물이 시간대별로 나와서 불편합니다.	1
2422	729	다시는 안갑니다.	1
2423	1777	체크인이 불편한것 빼고는 만족했습니다	3
2424	3655	출장중에 가성비 좋게 이용했습니다. 주차 편리하였고 위치가 좋았습니다.	4
2425	2482	다시는 안갑니다.	1
2426	2247	호텔 아니여도 근처에 먹을 만한 곳이 많아사 근처에서 밥먹고 산책가고 호텔 시성 즐기고 너무 좋아용	5
2427	2048	최고다 이건	5
2428	1763	깨끗하고 침구도 편안해서 잘 쉬다 왔어요 !	5
2429	279	뭐라 할 건 없는데 조금 그렇네요	4
2430	4424	잘 쉬다 가용	5
2431	3227	화장실에서 냄새가 납니다	2
2432	3419	최고다 이건	5
2433	2759	잘 쉬다 가용	5
2434	563	적당적당한 줄 알았더니, 더 좋네요. 생각보다	5
2435	3928	친절하고 상냥한 프런트 직원과, 맛있는 조식에 감사합니다.	4
2436	4507	바다 좋아하는 사람은 파셜오션? 노노(룸이 바다쪽에 다가가지않는 이상 씨마크쪽이 더 많이보임..) 오션!!	3
2437	4845	그냥 평범했어요	3
2438	2271	동선이 좋아서 자주 이용하는 곳이예요. 환경을 생각 하는 호텔이라 더 마음에 듭니다.	6
2439	4747	오션뷰 진짜 너무 좋아요!!	5
2440	1098	친절합니다. 	4
2441	4682	서비스, 질 모든 면에서 만족스럽지 않네요.	1
2442	4906	호텔 아니여도 근처에 먹을 만한 곳이 많아사 근처에서 밥먹고 산책가고 호텔 시성 즐기고 너무 좋아용	5
2443	2560	급히 잡은 숙소였는데 침대도 넓고 좋았어요 ㅎㅎ 에어컨 소음이 좀 있는데 잠깐 틀어놔듀 시원해서 잘땐 끄고 잤어용	4
2444	1447	깨끗해요	3
2445	2446	가족들고 즐거운 시간 ^^	5
2446	2581	담에는 다른곳 이용하려구요	1
2447	2834	역 바로앞에 있어 교통 편리성도 좋고,숙소도 좁은건 맞지만 숙소가 깔끔하며 조식도 맛있어요!!ㅎㅎ 추천합니다^-^	5
2448	1021	전화를 잘 받아주세요.	2
2449	174	다 좋은데 객실에 친환경으로 슬리퍼 칫솔치약을 안주는데 슬리퍼만 줬으면 더 좋았을거같아요	4
2450	3545	시설이 깔끔했어요	5
2451	4412	오션뷰가 아닌 논뷰도 푸릇하고 좋더라구여	5
2452	1337	1층에 편의점,주류매장,치킨집있어서 포장해서 룸안에서 먹었어요! 편해요!!	5
2453	857	사진이랑 다르게 생각보다 좋았어요~	4
2454	1368	담에는 다른곳 이용하려구요	1
2455	777	최고다 이건	5
2456	720	직원분들도 엄청 친절하세요	5
2457	1717	체크아웃 엘베는 저층인분들은 윗층에서 다 타고 내려오니 포기하고 계단이용해야 하는데 캐리어나 유모차는ㅠ	1
2458	2047	1층에 편의점,주류매장,치킨집있어서 포장해서 룸안에서 먹었어요! 편해요!!	5
2459	329	호텔자체는 깔끔했어요. 근데 가격대비 너무 깡통옵션이어서 다음에 또 오는건 고민이 들 듯. 리뷰에서 유명한 체크인 줄서기 경험도 겪고, 무엇보다 뷰가...수영장이 바로 앞이어서 커튼을 열수가 없었어요.	5
2460	698	전화를 잘 받아주세요.	2
2461	212	실내 온도조절이 안되고, 따뜻한 물이 시간대별로 나와서 불편합니다.	1
2462	4675	적당합니다.	3
2463	1538	건물 복잡해요	1
2464	1921	룸이 사진보다 작아서 다소 불편했어요.. 옷장이 없는것도 불편했답니다. 나머진 괜챤아요~ 생각보다 조식이 종류는 많치안았는데 먹을만합니다^^	1
2465	2203	서비스, 질 모든 면에서 만족스럽지 않네요.	1
2466	1933	다 좋은데 객실에 친환경으로 슬리퍼 칫솔치약을 안주는데 슬리퍼만 줬으면 더 좋았을거같아요	4
